MeO	HMIM	NTF2	333.15	0.7502	52.448
MeO	HMIM	NTF2	333.15	0.7996	60.096
MeO	HMIM	NTF2	333.15	0.8445	66.954
MeO	HMIM	NTF2	333.15	0.8703	70.978
MeO	HMIM	NTF2	333.15	0.8803	72.484
MeO	HMIM	NTF2	333.15	0.9245	78.35
MeO	HMIM	NTF2	333.15	0.9521	81.451
MeO	HMIM	NTF2	333.15	0.97	83.075
MeO	HMIM	NTF2	333.15	0.9728	83.314
MeO	HMIM	NTF2	333.15	1	84.932
MeO	HMIM	NTF2	343.15	0.0342	1.534
MeO	HMIM	NTF2	343.15	0.0812	2.763
MeO	HMIM	NTF2	343.15	0.1175	4.263
MeO	HMIM	NTF2	343.15	0.1823	7.331
MeO	HMIM	NTF2	343.15	0.2684	11.86
MeO	HMIM	NTF2	343.15	0.3342	16.087
MeO	HMIM	NTF2	343.15	0.3733	18.777
MeO	HMIM	NTF2	343.15	0.3938	20.507
MeO	HMIM	NTF2	343.15	0.4394	24.583
MeO	HMIM	NTF2	343.15	0.4785	28.805
MeO	HMIM	NTF2	343.15	0.55	37.967
MeO	HMIM	NTF2	343.15	0.6246	49.915
MeO	HMIM	NTF2	343.15	0.6845	61.631
MeO	HMIM	NTF2	343.15	0.7367	73.21
MeO	HMIM	NTF2	343.15	0.7502	76.311
MeO	HMIM	NTF2	343.15	0.7996	88.034
MeO	HMIM	NTF2	343.15	0.8445	98.394
MeO	HMIM	NTF2	343.15	0.8703	104.4
MeO	HMIM	NTF2	343.15	0.8803	106.7
MeO	HMIM	NTF2	343.15	0.9245	115.6
MeO	HMIM	NTF2	343.15	0.9521	120.4
MeO	HMIM	NTF2	343.15	0.97	122.8
MeO	HMIM	NTF2	343.15	0.9728	123.2
MeO	HMIM	NTF2	343.15	1	125.7
MeO	HMIM	NTF2	353.15	0.0342	1.948
MeO	HMIM	NTF2	353.15	0.0812	3.501
MeO	HMIM	NTF2	353.15	0.1175	5.33
MeO	HMIM	NTF2	353.15	0.1823	9.173
MeO	HMIM	NTF2	353.15	0.2684	14.897
MeO	HMIM	NTF2	353.15	0.3342	20.521
MeO	HMIM	NTF2	353.15	0.3733	24.397
MeO	HMIM	NTF2	353.15	0.3938	26.532
MeO	HMIM	NTF2	353.15	0.4394	32.29
MeO	HMIM	NTF2	353.15	0.4785	38.412
MeO	HMIM	NTF2	353.15	0.55	51.922
MeO	HMIM	NTF2	353.15	0.6246	69.439
MeO	HMIM	NTF2	353.15	0.6845	86.763
MeO	HMIM	NTF2	353.15	0.7367	104.1
MeO	HMIM	NTF2	353.15	0.7502	108.7
MeO	HMIM	NTF2	353.15	0.7996	126
MeO	HMIM	NTF2	353.15	0.8445	141.2
MeO	HMIM	NTF2	353.15	0.8703	149.9
MeO	HMIM	NTF2	353.15	0.8803	153.2
MeO	HMIM	NTF2	353.15	0.9245	166.4
MeO	HMIM	NTF2	353.15	0.9521	173.5
MeO	HMIM	NTF2	353.15	0.97	177.2
MeO	HMIM	NTF2	353.15	0.9728	177.7
MeO	HMIM	NTF2	353.15	1	181.6
MeO	HMIM	NTF2	363.15	0.0342	2.434
MeO	HMIM	NTF2	363.15	0.0812	4.377
MeO	HMIM	NTF2	363.15	0.1175	6.606
MeO	HMIM	NTF2	363.15	0.1823	11.307
MeO	HMIM	NTF2	363.15	0.2684	18.268
MeO	HMIM	NTF2	363.15	0.3342	25.66
MeO	HMIM	NTF2	363.15	0.3733	30.843
MeO	HMIM	NTF2	363.15	0.3938	33.724
MeO	HMIM	NTF2	363.15	0.4394	41.623
MeO	HMIM	NTF2	363.15	0.4785	50.345
MeO	HMIM	NTF2	363.15	0.55	69.68
MeO	HMIM	NTF2	363.15	0.6246	94.801
MeO	HMIM	NTF2	363.15	0.6845	120
MeO	HMIM	NTF2	363.15	0.7367	144.5
MeO	HMIM	NTF2	363.15	0.7502	151.3
MeO	HMIM	NTF2	363.15	0.7996	175.9
MeO	HMIM	NTF2	363.15	0.8445	197.8
MeO	HMIM	NTF2	363.15	0.8703	210.1
MeO	HMIM	NTF2	363.15	0.8803	215
MeO	HMIM	NTF2	363.15	0.9245	234.1
MeO	HMIM	NTF2	363.15	0.9521	244.3
MeO	HMIM	NTF2	363.15	0.97	249.8
MeO	HMIM	NTF2	363.15	0.9728	250.6
MeO	HMIM	NTF2	363.15	1	256.3
MeO	HMIM	NTF2	373.15	0.0342	3
MeO	HMIM	NTF2	373.15	0.0812	5.404
MeO	HMIM	NTF2	373.15	0.1175	8.129
MeO	HMIM	NTF2	373.15	0.1823	13.757
MeO	HMIM	NTF2	373.15	0.2684	22.155
MeO	HMIM	NTF2	373.15	0.3342	31.638
MeO	HMIM	NTF2	373.15	0.3733	38.143
MeO	HMIM	NTF2	373.15	0.3938	42.191
MeO	HMIM	NTF2	373.15	0.4394	52.891
MeO	HMIM	NTF2	373.15	0.4785	65.12
MeO	HMIM	NTF2	373.15	0.55	92.25
MeO	HMIM	NTF2	373.15	0.6246	127.6
MeO	HMIM	NTF2	373.15	0.6845	163
MeO	HMIM	NTF2	373.15	0.7367	197.1
MeO	HMIM	NTF2	373.15	0.7502	206.4
MeO	HMIM	NTF2	373.15	0.7996	241
MeO	HMIM	NTF2	373.15	0.8445	271.5
MeO	HMIM	NTF2	373.15	0.8703	288.7
MeO	HMIM	NTF2	373.15	0.8803	295.1
MeO	HMIM	NTF2	373.15	0.9245	322.4
MeO	HMIM	NTF2	373.15	0.9521	337.2
MeO	HMIM	NTF2	373.15	0.97	345
MeO	HMIM	NTF2	373.15	0.9728	346.3
MeO	HMIM	NTF2	373.15	1	354.4
MeO	HMIM	NTF2	383.15	0.0342	3.648
MeO	HMIM	NTF2	383.15	0.0812	6.596
MeO	HMIM	NTF2	383.15	0.1175	9.802
MeO	HMIM	NTF2	383.15	0.1823	16.548
MeO	HMIM	NTF2	383.15	0.2684	26.615
MeO	HMIM	NTF2	383.15	0.3342	38.526
MeO	HMIM	NTF2	383.15	0.3733	46.526
MeO	HMIM	NTF2	383.15	0.3938	52.197
MeO	HMIM	NTF2	383.15	0.4394	66.361
MeO	HMIM	NTF2	383.15	0.4785	83.077
MeO	HMIM	NTF2	383.15	0.55	120.3
MeO	HMIM	NTF2	383.15	0.6246	169.3
MeO	HMIM	NTF2	383.15	0.6845	217.2
MeO	HMIM	NTF2	383.15	0.7367	263.4
MeO	HMIM	NTF2	383.15	0.7502	276
MeO	HMIM	NTF2	383.15	0.7996	323
MeO	HMIM	NTF2	383.15	0.8445	365.1
MeO	HMIM	NTF2	383.15	0.8703	388.6
MeO	HMIM	NTF2	383.15	0.8803	397.7
MeO	HMIM	NTF2	383.15	0.9245	435.3
MeO	HMIM	NTF2	383.15	0.9521	456.6
MeO	HMIM	NTF2	383.15	0.97	467.7
MeO	HMIM	NTF2	383.15	0.9728	469.4
MeO	HMIM	NTF2	383.15	1	480.8
MeO	HMIM	NTF2	393.15	0.0342	4.385
MeO	HMIM	NTF2	393.15	0.0812	7.966
MeO	HMIM	NTF2	393.15	0.1175	11.595
MeO	HMIM	NTF2	393.15	0.1823	19.703
MeO	HMIM	NTF2	393.15	0.2684	31.364
MeO	HMIM	NTF2	393.15	0.3342	46.394
MeO	HMIM	NTF2	393.15	0.3733	56.434
MeO	HMIM	NTF2	393.15	0.3938	63.549
MeO	HMIM	NTF2	393.15	0.4394	82.105
MeO	HMIM	NTF2	393.15	0.4785	104.9
MeO	HMIM	NTF2	393.15	0.55	155.7
MeO	HMIM	NTF2	393.15	0.6246	221.6
MeO	HMIM	NTF2	393.15	0.6845	284.8
MeO	HMIM	NTF2	393.15	0.7367	346.2
MeO	HMIM	NTF2	393.15	0.7502	362.3
MeO	HMIM	NTF2	393.15	0.7996	424.4
MeO	HMIM	NTF2	393.15	0.8445	481.2
MeO	HMIM	NTF2	393.15	0.8703	513.6
MeO	HMIM	NTF2	393.15	0.8803	525.8
MeO	HMIM	NTF2	393.15	0.9245	577.5
MeO	HMIM	NTF2	393.15	0.9521	607.2
